,User ID,Perfume Name,Sentiment
23033,8977.0,Manifesto EDP,1.0
23034,2261.0,Manifesto EDP,1.0
23035,10855.0,Manifesto EDP,1.0
23036,3914.0,Manifesto EDP,-1.0
23037,6165.0,Manifesto EDP,1.0
23038,10829.0,Manifesto EDP,-1.0
23039,9884.0,Manifesto EDP,-1.0
23040,10735.0,Manifesto EDP,1.0
23041,8197.0,Manifesto EDP,1.0
23042,14673.0,Manifesto EDP,1.0
23043,10240.0,Manifesto EDP,1.0
23045,9727.0,Manifesto EDP,1.0
23046,7156.0,Manifesto EDP,-1.0
23047,6153.0,Manifesto EDP,-1.0
23049,5762.0,Manifesto EDP,-1.0
23050,4058.0,Manifesto EDP,1.0
23051,3615.0,Manifesto EDP,-1.0
23053,54929.0,Jasmin Noir EDP,1.0
23054,68001.0,Jasmin Noir EDP,1.0
23057,79471.0,Jasmin Noir EDP,1.0
23058,67781.0,Jasmin Noir EDP,1.0
23063,73513.0,Jasmin Noir EDP,-1.0
23064,35537.0,Jasmin Noir EDP,1.0
23065,62677.0,Jasmin Noir EDP,1.0
23066,62583.0,Jasmin Noir EDP,1.0
23067,68940.0,Jasmin Noir EDP,1.0
23068,215.0,Jasmin Noir EDP,1.0
23069,72751.0,Jasmin Noir EDP,1.0
23071,43945.0,Jasmin Noir EDP,1.0
23072,38856.0,Jasmin Noir EDP,1.0
23073,44828.0,Jasmin Noir EDP,-1.0
23074,47355.0,Jasmin Noir EDP,1.0
23075,66571.0,Jasmin Noir EDP,-1.0
23077,29997.0,Jasmin Noir EDP,1.0
23078,36281.0,Jasmin Noir EDP,1.0
23079,29596.0,Jasmin Noir EDP,1.0
23080,38435.0,Jasmin Noir EDP,1.0
23082,22606.0,Jasmin Noir EDP,-1.0
23083,28755.0,Jasmin Noir EDP,-1.0
23084,27575.0,Jasmin Noir EDP,1.0
23085,27554.0,Jasmin Noir EDP,1.0
23087,9209.0,Jasmin Noir EDP,1.0
23090,26072.0,Jasmin Noir EDP,1.0
23091,29121.0,Jasmin Noir EDP,1.0
23092,22249.0,Jasmin Noir EDP,-1.0
23093,26786.0,Jasmin Noir EDP,1.0
23094,25014.0,Jasmin Noir EDP,1.0
23096,17746.0,Jasmin Noir EDP,1.0
23097,22532.0,Jasmin Noir EDP,1.0
23098,20248.0,Jasmin Noir EDP,-1.0
23099,38547.0,Jasmin Noir EDP,1.0
23100,21506.0,Jasmin Noir EDP,1.0
23101,20222.0,Jasmin Noir EDP,1.0
23102,19857.0,Jasmin Noir EDP,1.0
23103,20966.0,Jasmin Noir EDP,1.0
23104,20999.0,Jasmin Noir EDP,1.0
23105,18182.0,Jasmin Noir EDP,1.0
23106,20508.0,Jasmin Noir EDP,-1.0
23107,18041.0,Jasmin Noir EDP,1.0
23108,18685.0,Jasmin Noir EDP,1.0
23111,18098.0,Jasmin Noir EDP,1.0
23112,17436.0,Jasmin Noir EDP,1.0
23113,15522.0,Jasmin Noir EDP,1.0
23115,17266.0,Jasmin Noir EDP,1.0
23116,15244.0,Jasmin Noir EDP,1.0
23117,11807.0,Jasmin Noir EDP,1.0
23118,13925.0,Jasmin Noir EDP,-1.0
23119,7200.0,Jasmin Noir EDP,1.0
23120,12960.0,Jasmin Noir EDP,1.0
23122,12777.0,Jasmin Noir EDP,1.0
23124,7828.0,Jasmin Noir EDP,1.0
23125,11334.0,Jasmin Noir EDP,1.0
23126,8906.0,Jasmin Noir EDP,1.0
23127,6166.0,Jasmin Noir EDP,-1.0
23128,3965.0,Jasmin Noir EDP,1.0
23129,6066.0,Jasmin Noir EDP,1.0
23131,7676.0,Jasmin Noir EDP,1.0
23132,7600.0,Jasmin Noir EDP,1.0
23133,7748.0,Jasmin Noir EDP,1.0
23134,6165.0,Jasmin Noir EDP,1.0
23135,6192.0,Jasmin Noir EDP,1.0
23137,1738.0,Jasmin Noir EDP,-1.0
23138,1510.0,Jasmin Noir EDP,-1.0
23141,6.0,Jasmin Noir EDP,1.0
23142,85907.0,Godolphin,1.0
23144,30333.0,Godolphin,1.0
23145,74121.0,Godolphin,-1.0
23146,91824.0,Godolphin,-1.0
23147,67434.0,Godolphin,1.0
23148,71901.0,Godolphin,1.0
23149,42009.0,Godolphin,1.0
23150,64230.0,Godolphin,1.0
23151,62255.0,Godolphin,1.0
23152,72049.0,Godolphin,1.0
23153,58252.0,Godolphin,1.0
23154,55723.0,Godolphin,1.0
23155,59318.0,Godolphin,1.0
23156,65714.0,Godolphin,-1.0
23157,57197.0,Godolphin,1.0
23158,37610.0,Godolphin,1.0
23161,26322.0,Godolphin,1.0
23162,54155.0,Godolphin,1.0
23163,60643.0,Godolphin,1.0
23164,23025.0,Godolphin,-1.0
23165,36908.0,Godolphin,1.0
23166,35298.0,Godolphin,1.0
23167,44861.0,Godolphin,1.0
23168,37021.0,Godolphin,1.0
23169,46417.0,Godolphin,1.0
23171,47154.0,Godolphin,1.0
23172,35537.0,Godolphin,1.0
23173,33829.0,Godolphin,1.0
23174,56405.0,Godolphin,1.0
23175,21291.0,Godolphin,1.0
23176,36347.0,Godolphin,1.0
23177,37864.0,Godolphin,-1.0
23178,55661.0,Godolphin,1.0
23180,40716.0,Godolphin,1.0
23182,26554.0,Godolphin,1.0
23183,21020.0,Godolphin,-1.0
23184,40451.0,Godolphin,1.0
23185,35193.0,Godolphin,1.0
23186,12148.0,Godolphin,-1.0
23187,36604.0,Godolphin,1.0
23189,35444.0,Godolphin,1.0
23190,26692.0,Godolphin,1.0
23191,7266.0,Godolphin,1.0
23192,29603.0,Godolphin,-1.0
23193,27487.0,Godolphin,-1.0
23194,33783.0,Godolphin,1.0
23195,24405.0,Godolphin,1.0
23196,33039.0,Godolphin,-1.0
23197,33704.0,Godolphin,-1.0
23198,17746.0,Godolphin,1.0
23199,28755.0,Godolphin,-1.0
23200,34694.0,Godolphin,1.0
23201,33134.0,Godolphin,-1.0
23202,22532.0,Godolphin,1.0
23204,20881.0,Godolphin,-1.0
23205,21434.0,Godolphin,-1.0
23206,22905.0,Godolphin,1.0
23207,9240.0,Godolphin,-1.0
23208,23567.0,Godolphin,-1.0
23209,20249.0,Godolphin,-1.0
23210,22346.0,Godolphin,1.0
23211,12180.0,Godolphin,1.0
23212,21301.0,Godolphin,1.0
23213,22203.0,Godolphin,1.0
23214,18182.0,Godolphin,1.0
23215,21549.0,Godolphin,1.0
23216,20755.0,Godolphin,1.0
23217,19206.0,Godolphin,1.0
23218,21288.0,Godolphin,-1.0
23219,21446.0,Godolphin,-1.0
23220,20517.0,Godolphin,-1.0
23221,12463.0,Godolphin,-1.0
23222,21097.0,Godolphin,1.0
23223,20756.0,Godolphin,1.0
23224,7275.0,Godolphin,1.0
23225,26724.0,Godolphin,1.0
23226,21076.0,Godolphin,1.0
23227,18757.0,Godolphin,1.0
23228,6779.0,Godolphin,1.0
23229,20367.0,Godolphin,1.0
23230,21191.0,Godolphin,1.0
23231,53524.0,Godolphin,-1.0
23232,13595.0,Godolphin,1.0
23234,20222.0,Godolphin,1.0
23235,20050.0,Godolphin,1.0
23237,14167.0,Godolphin,1.0
23238,4371.0,Godolphin,1.0
23239,13560.0,Godolphin,1.0
23240,12462.0,Godolphin,1.0
23241,8170.0,Godolphin,1.0
23242,2069.0,Godolphin,1.0
23243,7465.0,Godolphin,1.0
23246,10862.0,Godolphin,-1.0
23247,8544.0,Godolphin,-1.0
23249,11036.0,Godolphin,1.0
23250,2261.0,Godolphin,1.0
23256,2274.0,Godolphin,1.0
23258,6162.0,Godolphin,-1.0
23259,6417.0,Godolphin,1.0
23260,7755.0,Godolphin,1.0
23261,4672.0,Godolphin,1.0
23263,4225.0,Godolphin,-1.0
23264,1950.0,Godolphin,1.0
23266,1498.0,Godolphin,1.0
23267,89611.0,CK One Shock for Men,1.0
23268,3090.0,CK One Shock for Men,1.0
23269,71267.0,CK One Shock for Men,1.0
23270,59596.0,CK One Shock for Men,1.0
23271,44388.0,CK One Shock for Men,-1.0
23272,43906.0,CK One Shock for Men,1.0
23275,36347.0,CK One Shock for Men,1.0
23276,35354.0,CK One Shock for Men,1.0
23277,22532.0,CK One Shock for Men,1.0
23279,12148.0,CK One Shock for Men,-1.0
23280,9439.0,CK One Shock for Men,1.0
23282,22002.0,CK One Shock for Men,1.0
23283,18041.0,CK One Shock for Men,1.0
23285,20222.0,CK One Shock for Men,1.0
23286,20249.0,CK One Shock for Men,1.0
23288,19463.0,CK One Shock for Men,-1.0
23289,1852.0,CK One Shock for Men,1.0
23290,9245.0,CK One Shock for Men,-1.0
23291,17889.0,CK One Shock for Men,-1.0
23292,14407.0,CK One Shock for Men,1.0
23293,4371.0,CK One Shock for Men,1.0
23294,14015.0,CK One Shock for Men,1.0
23295,15007.0,CK One Shock for Men,-1.0
23296,6470.0,CK One Shock for Men,1.0
23297,8917.0,CK One Shock for Men,1.0
23298,9233.0,CK One Shock for Men,-1.0
23299,7273.0,CK One Shock for Men,-1.0
23300,6165.0,CK One Shock for Men,-1.0
23301,11834.0,CK One Shock for Men,1.0
23302,10990.0,CK One Shock for Men,1.0
23303,12180.0,CK One Shock for Men,1.0
23304,2261.0,CK One Shock for Men,-1.0
23305,11908.0,CK One Shock for Men,1.0
23306,9125.0,CK One Shock for Men,1.0
23307,12082.0,CK One Shock for Men,1.0
23308,11107.0,CK One Shock for Men,1.0
23309,11703.0,CK One Shock for Men,1.0
23310,11676.0,CK One Shock for Men,1.0
23311,4445.0,CK One Shock for Men,1.0
23313,6040.0,CK One Shock for Men,-1.0
23314,9119.0,CK One Shock for Men,1.0
23316,6735.0,CK One Shock for Men,-1.0
23317,10097.0,CK One Shock for Men,-1.0
23318,10959.0,CK One Shock for Men,1.0
23319,3878.0,CK One Shock for Men,-1.0
23321,4510.0,CK One Shock for Men,1.0
23322,7148.0,CK One Shock for Men,1.0
23324,6283.0,CK One Shock for Men,1.0
23325,10220.0,CK One Shock for Men,1.0
23326,7465.0,CK One Shock for Men,1.0
23327,6166.0,CK One Shock for Men,1.0
23328,4403.0,CK One Shock for Men,1.0
23329,10254.0,CK One Shock for Men,1.0
23330,10515.0,CK One Shock for Men,1.0
23331,6525.0,CK One Shock for Men,1.0
23332,10411.0,CK One Shock for Men,-1.0
23335,9442.0,CK One Shock for Men,1.0
23337,6408.0,CK One Shock for Men,1.0
23338,7060.0,CK One Shock for Men,1.0
23339,7852.0,CK One Shock for Men,1.0
23340,6779.0,CK One Shock for Men,1.0
23341,2274.0,CK One Shock for Men,1.0
23342,8407.0,CK One Shock for Men,1.0
23343,6653.0,CK One Shock for Men,1.0
23344,6186.0,CK One Shock for Men,1.0
23345,8441.0,CK One Shock for Men,-1.0
23346,9193.0,CK One Shock for Men,-1.0
23347,9002.0,CK One Shock for Men,1.0
23348,7440.0,CK One Shock for Men,1.0
23349,8577.0,CK One Shock for Men,1.0
23351,8771.0,CK One Shock for Men,1.0
23353,1007.0,CK One Shock for Men,1.0
23354,7899.0,CK One Shock for Men,1.0
23355,8125.0,CK One Shock for Men,1.0
23356,6144.0,CK One Shock for Men,1.0
23358,4401.0,CK One Shock for Men,-1.0
23359,4306.0,CK One Shock for Men,-1.0
23360,3816.0,CK One Shock for Men,1.0
23361,3892.0,CK One Shock for Men,-1.0
23362,3298.0,CK One Shock for Men,1.0
23364,1950.0,CK One Shock for Men,1.0
23365,1406.0,CK One Shock for Men,1.0
23366,1409.0,CK One Shock for Men,1.0
23367,1465.0,CK One Shock for Men,1.0
23368,1433.0,CK One Shock for Men,1.0
23369,1245.0,CK One Shock for Men,1.0
23370,632.0,CK One Shock for Men,-1.0
23371,4510.0,Angels' Share,1.0
23372,55723.0,Angels' Share,1.0
23373,65714.0,Angels' Share,1.0
23375,67594.0,Angels' Share,1.0
23376,60259.0,Angels' Share,-1.0
23377,60411.0,Angels' Share,1.0
23379,91936.0,Angels' Share,1.0
23380,87131.0,Angels' Share,1.0
23381,58649.0,Angels' Share,1.0
23382,89439.0,Angels' Share,-1.0
23383,87377.0,Angels' Share,1.0
23384,74234.0,Angels' Share,-1.0
23385,11703.0,Angels' Share,1.0
23386,1808.0,Angels' Share,1.0
23387,66128.0,Angels' Share,1.0
23389,56691.0,Angels' Share,1.0
23391,14164.0,Angels' Share,1.0
23392,82215.0,Angels' Share,1.0
23393,57197.0,Angels' Share,1.0
23395,59500.0,Angels' Share,1.0
23396,36908.0,Angels' Share,-1.0
23397,80480.0,Angels' Share,-1.0
23398,57828.0,Angels' Share,1.0
23399,64855.0,Angels' Share,1.0
23401,72271.0,Angels' Share,1.0
23402,62677.0,Angels' Share,1.0
23403,38179.0,Angels' Share,1.0
23404,74121.0,Angels' Share,1.0
23406,20755.0,Angels' Share,1.0
23407,78082.0,Angels' Share,-1.0
23408,70423.0,Angels' Share,-1.0
23409,62255.0,Angels' Share,-1.0
23410,77692.0,Angels' Share,-1.0
23411,26585.0,Angels' Share,-1.0
23412,43036.0,Angels' Share,1.0
23413,48692.0,Angels' Share,-1.0
23414,38839.0,Angels' Share,-1.0
23415,57987.0,Angels' Share,-1.0
23416,49576.0,Angels' Share,-1.0
23417,76468.0,Angels' Share,1.0
23418,48177.0,Angels' Share,-1.0
23420,40928.0,Angels' Share,-1.0
23422,70552.0,Angels' Share,1.0
23423,43921.0,Angels' Share,-1.0
23424,70364.0,Angels' Share,1.0
23425,67009.0,Angels' Share,1.0
23426,74192.0,Angels' Share,1.0
23427,65559.0,Angels' Share,1.0
23428,73565.0,Angels' Share,1.0
23429,56710.0,Angels' Share,1.0
23431,71901.0,Angels' Share,1.0
23433,53969.0,Angels' Share,-1.0
23434,68001.0,Angels' Share,1.0
23435,64194.0,Angels' Share,-1.0
23436,57081.0,Angels' Share,-1.0
23437,61434.0,Angels' Share,1.0
23438,67136.0,Angels' Share,1.0
23440,43115.0,Angels' Share,1.0
23441,66612.0,Angels' Share,-1.0
23442,66319.0,Angels' Share,1.0
23445,37610.0,Angels' Share,1.0
23446,60670.0,Angels' Share,1.0
23447,51055.0,Angels' Share,1.0
23448,43029.0,Angels' Share,1.0
23449,60506.0,Angels' Share,1.0
23450,13361.0,Angels' Share,1.0
23451,60394.0,Angels' Share,1.0
23453,59867.0,Angels' Share,-1.0
23455,46597.0,Angels' Share,1.0
23456,54948.0,Angels' Share,1.0
23457,8266.0,Angels' Share,1.0
23458,54697.0,Angels' Share,1.0
23462,22707.0,Angels' Share,1.0
23465,13098.0,Angels' Share,1.0
23466,48347.0,Angels' Share,-1.0
23467,11153.0,Angels' Share,-1.0
23469,34553.0,Angels' Share,1.0
23470,27133.0,Angels' Share,1.0
23471,36221.0,Angels' Share,1.0
23472,50946.0,Angels' Share,1.0
23474,50741.0,Angels' Share,1.0
23475,48099.0,Angels' Share,1.0
23477,45622.0,Angels' Share,1.0
23478,40451.0,Angels' Share,1.0
23479,35900.0,Angels' Share,1.0
23480,44186.0,Angels' Share,-1.0
23481,36172.0,Angels' Share,1.0
23483,43030.0,Angels' Share,1.0
23484,32487.0,Angels' Share,1.0
23485,36347.0,Angels' Share,1.0
23486,8197.0,Believe,1.0
23487,26786.0,Believe,1.0
23489,49431.0,Believe,1.0
23490,27867.0,Believe,1.0
23492,73374.0,Believe,1.0
23493,22532.0,Believe,1.0
23494,23639.0,Believe,-1.0
23495,25967.0,Believe,1.0
23496,22489.0,Believe,1.0
23497,20799.0,Believe,1.0
23498,24035.0,Believe,1.0
23499,22668.0,Believe,1.0
23500,21825.0,Believe,1.0
23501,21827.0,Believe,1.0
23502,21637.0,Believe,1.0
23503,20051.0,Believe,1.0
23504,19857.0,Believe,-1.0
23506,14173.0,Believe,1.0
23507,14866.0,Believe,1.0
23508,13984.0,Believe,1.0
23509,7600.0,Believe,1.0
23510,7460.0,Believe,1.0
23511,12002.0,Believe,1.0
23514,11703.0,Believe,1.0
23516,9542.0,Believe,1.0
23517,6165.0,Believe,1.0
23519,2261.0,Believe,1.0
23520,6735.0,Believe,1.0
23521,9529.0,Believe,-1.0
23522,10679.0,Believe,-1.0
23524,8175.0,Believe,1.0
23525,6953.0,Believe,1.0
23526,6942.0,Believe,1.0
23527,3845.0,Believe,1.0
23528,9675.0,Believe,1.0
23529,4732.0,Believe,1.0
23530,8218.0,Believe,1.0
23531,9524.0,Believe,-1.0
23532,8448.0,Believe,-1.0
23533,2807.0,Believe,1.0
23534,6066.0,Believe,1.0
23535,9224.0,Believe,1.0
23536,8810.0,Believe,1.0
23537,8071.0,Believe,1.0
23539,8561.0,Believe,-1.0
23540,8187.0,Believe,-1.0
23541,4634.0,Believe,1.0
23542,8283.0,Believe,1.0
23543,7676.0,Believe,1.0
23544,8680.0,Believe,1.0
23545,8200.0,Believe,1.0
23546,8569.0,Believe,1.0
23547,7156.0,Believe,1.0
23548,8054.0,Believe,-1.0
23549,7748.0,Believe,1.0
23551,7560.0,Believe,1.0
23555,5652.0,Believe,1.0
23556,4820.0,Believe,1.0
23557,79479.0,Cool Water for Men,1.0
23558,37761.0,Cool Water for Men,1.0
23559,83345.0,Cool Water for Men,1.0
23560,86405.0,Cool Water for Men,1.0
23561,81256.0,Cool Water for Men,1.0
23562,3090.0,Cool Water for Men,1.0
23563,1195.0,Cool Water for Men,1.0
23564,87191.0,Cool Water for Men,-1.0
23565,82709.0,Cool Water for Men,1.0
23566,59243.0,Cool Water for Men,1.0
23567,82344.0,Cool Water for Men,1.0
23568,67599.0,Cool Water for Men,1.0
23569,37503.0,Cool Water for Men,1.0
23570,82533.0,Cool Water for Men,1.0
23571,57081.0,Cool Water for Men,-1.0
23572,48163.0,Cool Water for Men,1.0
23573,78160.0,Cool Water for Men,1.0
23574,42800.0,Cool Water for Men,-1.0
23575,62333.0,Cool Water for Men,1.0
23577,79319.0,Cool Water for Men,1.0
23578,65179.0,Cool Water for Men,1.0
23579,69400.0,Cool Water for Men,-1.0
23580,74060.0,Cool Water for Men,1.0
23581,71717.0,Cool Water for Men,1.0
23582,68001.0,Cool Water for Men,-1.0
23584,55613.0,Cool Water for Men,1.0
23585,69388.0,Cool Water for Men,1.0
23586,68781.0,Cool Water for Men,1.0
23587,13098.0,Cool Water for Men,1.0
23589,64755.0,Cool Water for Men,1.0
23590,64979.0,Cool Water for Men,1.0
23591,53572.0,Cool Water for Men,1.0
23592,25446.0,Cool Water for Men,1.0
23593,20480.0,Cool Water for Men,1.0
23594,58061.0,Cool Water for Men,1.0
23595,69204.0,Cool Water for Men,1.0
23596,55661.0,Cool Water for Men,-1.0
23597,37966.0,Cool Water for Men,1.0
23598,38179.0,Cool Water for Men,-1.0
23599,26034.0,Cool Water for Men,1.0
23600,84759.0,Cool Water for Men,1.0
23601,33086.0,Cool Water for Men,1.0
23602,51961.0,Cool Water for Men,1.0
23603,54277.0,Cool Water for Men,1.0
23604,3695.0,Cool Water for Men,1.0
23605,51354.0,Cool Water for Men,1.0
23606,44284.0,Cool Water for Men,-1.0
23608,5447.0,Cool Water for Men,1.0
23609,48883.0,Cool Water for Men,1.0
23610,41393.0,Cool Water for Men,1.0
23611,36221.0,Cool Water for Men,1.0
23612,38148.0,Cool Water for Men,1.0
23614,40686.0,Cool Water for Men,1.0
23615,39925.0,Cool Water for Men,-1.0
23616,42677.0,Cool Water for Men,1.0
23617,29657.0,Cool Water for Men,1.0
23618,34639.0,Cool Water for Men,1.0
23619,12207.0,Cool Water for Men,-1.0
23622,20285.0,Cool Water for Men,-1.0
23623,8579.0,Cool Water for Men,1.0
23624,3471.0,Cool Water for Men,1.0
23625,9245.0,Cool Water for Men,1.0
23626,18182.0,Cool Water for Men,1.0
23628,15244.0,Cool Water for Men,-1.0
23629,14173.0,Cool Water for Men,1.0
23630,17889.0,Cool Water for Men,-1.0
23631,14217.0,Cool Water for Men,1.0
23632,11702.0,Cool Water for Men,1.0
23633,14186.0,Cool Water for Men,1.0
23635,8874.0,Cool Water for Men,-1.0
23636,8711.0,Cool Water for Men,1.0
23639,2274.0,Cool Water for Men,1.0
23640,6283.0,Cool Water for Men,1.0
23641,2807.0,Cool Water for Men,-1.0
23642,8509.0,Cool Water for Men,1.0
23643,7489.0,Cool Water for Men,1.0
23644,4403.0,Cool Water for Men,1.0
23645,7518.0,Cool Water for Men,1.0
23646,10086.0,Cool Water for Men,1.0
23647,7148.0,Cool Water for Men,1.0
23648,6793.0,Cool Water for Men,1.0
23649,6144.0,Cool Water for Men,1.0
23651,4672.0,Cool Water for Men,1.0
23652,4345.0,Cool Water for Men,1.0
23653,3511.0,Cool Water for Men,1.0
23654,2315.0,Cool Water for Men,1.0
23655,2770.0,Cool Water for Men,1.0
23656,2232.0,Cool Water for Men,-1.0
23657,71639.0,Silver Scent,1.0
23658,83823.0,Silver Scent,-1.0
23659,85892.0,Silver Scent,-1.0
23660,91641.0,Silver Scent,1.0
23661,1195.0,Silver Scent,-1.0
23662,60411.0,Silver Scent,1.0
23663,77628.0,Silver Scent,1.0
23666,72951.0,Silver Scent,1.0
23667,66281.0,Silver Scent,1.0
23668,65274.0,Silver Scent,1.0
23669,37966.0,Silver Scent,1.0
23670,56810.0,Silver Scent,1.0
23671,40610.0,Silver Scent,1.0
23672,55486.0,Silver Scent,-1.0
23674,22707.0,Silver Scent,1.0
23675,56581.0,Silver Scent,1.0
23676,54523.0,Silver Scent,1.0
23677,47355.0,Silver Scent,1.0
23678,45706.0,Silver Scent,1.0
23679,49409.0,Silver Scent,1.0
23680,39989.0,Silver Scent,1.0
23681,27504.0,Silver Scent,1.0
23682,11435.0,Silver Scent,1.0
23683,35174.0,Silver Scent,1.0
23684,40348.0,Silver Scent,1.0
23685,60372.0,Silver Scent,-1.0
23686,28532.0,Silver Scent,-1.0
23687,26951.0,Silver Scent,-1.0
23689,22002.0,Silver Scent,1.0
23690,22466.0,Silver Scent,1.0
23691,12207.0,Silver Scent,1.0
23692,10747.0,Silver Scent,1.0
23693,19206.0,Silver Scent,1.0
23694,20756.0,Silver Scent,1.0
23695,258.0,Silver Scent,-1.0
23696,13595.0,Silver Scent,1.0
23698,18117.0,Silver Scent,1.0
23699,5679.0,Silver Scent,1.0
23700,17429.0,Silver Scent,1.0
23703,7676.0,Silver Scent,1.0
23704,17095.0,Silver Scent,1.0
23705,7034.0,Silver Scent,1.0
23706,6033.0,Silver Scent,-1.0
23707,13844.0,Silver Scent,1.0
23708,12148.0,Silver Scent,1.0
23709,4739.0,Silver Scent,1.0
23711,5660.0,Silver Scent,1.0
23712,8841.0,Silver Scent,1.0
23714,6460.0,Silver Scent,1.0
23716,4513.0,Silver Scent,1.0
23718,3503.0,Silver Scent,-1.0
23719,2867.0,Silver Scent,-1.0
23720,2522.0,Silver Scent,1.0
23721,1788.0,Silver Scent,-1.0
23722,1648.0,Silver Scent,-1.0
23723,1415.0,Silver Scent,1.0
23725,1580.0,Silver Scent,1.0
23726,1358.0,Silver Scent,1.0
23729,641.0,Silver Scent,1.0
23732,89944.0,Zen for Women,-1.0
23733,85787.0,Zen for Women,1.0
23734,87642.0,Zen for Women,-1.0
23735,85174.0,Zen for Women,1.0
23736,67594.0,Zen for Women,1.0
23737,37359.0,Zen for Women,1.0
23738,80447.0,Zen for Women,1.0
23740,78016.0,Zen for Women,1.0
23741,68932.0,Zen for Women,1.0
23743,54076.0,Zen for Women,1.0
23744,63863.0,Zen for Women,1.0
23745,57403.0,Zen for Women,1.0
23746,66248.0,Zen for Women,1.0
23748,37966.0,Zen for Women,1.0
23749,42786.0,Zen for Women,-1.0
23750,69978.0,Zen for Women,1.0
23751,76377.0,Zen for Women,1.0
23754,47628.0,Zen for Women,1.0
23756,56772.0,Zen for Women,1.0
23757,53990.0,Zen for Women,1.0
23758,57766.0,Zen for Women,1.0
23759,58021.0,Zen for Women,1.0
23760,32717.0,Zen for Women,1.0
23761,55761.0,Zen for Women,-1.0
23762,44828.0,Zen for Women,-1.0
23763,13098.0,Zen for Women,-1.0
23765,36221.0,Zen for Women,1.0
23766,44284.0,Zen for Women,1.0
23767,26034.0,Zen for Women,1.0
23768,43945.0,Zen for Women,1.0
23769,49378.0,Zen for Women,1.0
23770,49381.0,Zen for Women,1.0
23771,49058.0,Zen for Women,1.0
23772,39255.0,Zen for Women,1.0
23774,40451.0,Zen for Women,-1.0
23776,45318.0,Zen for Women,1.0
23777,53331.0,Zen for Women,1.0
23780,55661.0,Zen for Women,1.0
23781,61642.0,Zen for Women,1.0
23782,61807.0,Zen for Women,-1.0
23783,26554.0,Zen for Women,1.0
23784,24218.0,Zen for Women,1.0
23785,29596.0,Zen for Women,1.0
23786,34553.0,Zen for Women,1.0
23787,36347.0,Zen for Women,1.0
23788,34940.0,Zen for Women,1.0
23789,35444.0,Zen for Women,1.0
23790,26786.0,Zen for Women,1.0
23791,26575.0,Zen for Women,-1.0
23792,24208.0,Zen for Women,-1.0
23793,236.0,Zen for Women,1.0
23794,15320.0,Zen for Women,1.0
23795,13902.0,Zen for Women,1.0
23796,26283.0,Zen for Women,-1.0
23797,14828.0,Zen for Women,-1.0
23798,11929.0,Zen for Women,1.0
23799,8018.0,Zen for Women,-1.0
23800,11703.0,Zen for Women,1.0
23801,18054.0,Zen for Women,1.0
23803,8197.0,Zen for Women,-1.0
23804,9529.0,Zen for Women,1.0
23805,2261.0,Zen for Women,1.0
23806,9233.0,Zen for Women,1.0
23807,6221.0,Zen for Women,1.0
23808,9383.0,Zen for Women,1.0
23809,8930.0,Zen for Women,1.0
23810,7600.0,Zen for Women,-1.0
23811,8633.0,Zen for Women,-1.0
23812,6165.0,Zen for Women,-1.0
23813,6857.0,Zen for Women,1.0
23814,1107.0,Zen for Women,1.0
23816,41296.0,Zen for Women,1.0
23817,1056.0,Zen for Women,1.0
23818,87642.0,Chance EDP,1.0
23819,57094.0,Chance EDP,1.0
23821,80447.0,Chance EDP,1.0
23825,73051.0,Chance EDP,1.0
23826,57403.0,Chance EDP,-1.0
23827,64194.0,Chance EDP,1.0
23830,37359.0,Chance EDP,1.0
23832,29997.0,Chance EDP,1.0
23833,29603.0,Chance EDP,1.0
23834,33704.0,Chance EDP,1.0
23836,38179.0,Chance EDP,1.0
23837,36087.0,Chance EDP,1.0
23840,17392.0,Chance EDP,1.0
23842,11702.0,Chance EDP,1.0
23843,17370.0,Chance EDP,1.0
23844,8187.0,Chance EDP,1.0
23845,11929.0,Chance EDP,1.0
23846,8197.0,Chance EDP,1.0
23847,18033.0,Chance EDP,1.0
23849,14881.0,Chance EDP,-1.0
23850,12965.0,Chance EDP,1.0
23851,12655.0,Chance EDP,1.0
23852,13244.0,Chance EDP,1.0
23853,12918.0,Chance EDP,1.0
23854,10881.0,Chance EDP,1.0
23855,7676.0,Chance EDP,1.0
23856,12463.0,Chance EDP,1.0
23857,11703.0,Chance EDP,1.0
23859,2261.0,Chance EDP,-1.0
23860,9050.0,Chance EDP,1.0
23861,10266.0,Chance EDP,1.0
23862,6137.0,Chance EDP,1.0
23863,4251.0,Chance EDP,1.0
23864,8200.0,Chance EDP,1.0
23865,5541.0,Chance EDP,1.0
23866,6994.0,Chance EDP,1.0
23867,7763.0,Chance EDP,-1.0
23868,1107.0,Chance EDP,-1.0
23872,4672.0,Chance EDP,1.0
23873,2731.0,Chance EDP,1.0
23874,1380.0,Chance EDP,1.0
23875,44388.0,Lalique White,1.0
23877,73229.0,Lalique White,1.0
23878,4954.0,Lalique White,1.0
23879,72263.0,Lalique White,1.0
23880,67644.0,Lalique White,1.0
23881,68030.0,Lalique White,-1.0
23882,56617.0,Lalique White,1.0
23884,65975.0,Lalique White,1.0
23885,53339.0,Lalique White,1.0
23886,59139.0,Lalique White,1.0
23887,13098.0,Lalique White,1.0
23888,28525.0,Lalique White,1.0
23889,34841.0,Lalique White,1.0
23891,40686.0,Lalique White,1.0
23892,10391.0,Lalique White,1.0
23893,14501.0,Lalique White,1.0
23894,37966.0,Lalique White,1.0
